2.742899999999999783e-01 3.904299999999999993e-01 8.539299999999999669e-01 1.000000000000000000e+00
2.750900000000000012e-01 4.007200000000000206e-01 8.669200000000000239e-01 1.000000000000000000e+00
2.757600000000000051e-01 4.109700000000000020e-01 8.793600000000000305e-01 1.000000000000000000e+00
2.762800000000000256e-01 4.211799999999999988e-01 8.912299999999999667e-01 1.000000000000000000e+00
2.766700000000000270e-01 4.313400000000000012e-01 9.025400000000000089e-01 1.000000000000000000e+00
2.769099999999999895e-01 4.414500000000000091e-01 9.132799999999999807e-01 1.000000000000000000e+00
2.770099999999999785e-01 4.515199999999999769e-01 9.234700000000000131e-01 1.000000000000000000e+00
2.769800000000000040e-01 4.615299999999999958e-01 9.330899999999999750e-01 1.000000000000000000e+00
2.767999999999999905e-01 4.715099999999999847e-01 9.421399999999999775e-01 1.000000000000000000e+00
2.764800000000000035e-01 4.814399999999999791e-01 9.506400000000000405e-01 1.000000000000000000e+00
2.760299999999999976e-01 4.913199999999999790e-01 9.585700000000000331e-01 1.000000000000000000e+00
2.754300000000000082e-01 5.011499999999999844e-01 9.659400000000000208e-01 1.000000000000000000e+00
2.746899999999999897e-01 5.109399999999999498e-01 9.727500000000000036e-01 1.000000000000000000e+00
2.738099999999999978e-01 5.206899999999999862e-01 9.789900000000000269e-01 1.000000000000000000e+00
2.727299999999999724e-01 5.303999999999999826e-01 9.846099999999999852e-01 1.000000000000000000e+00
2.710600000000000231e-01 5.401500000000000190e-01 9.892999999999999572e-01 1.000000000000000000e+00
2.687800000000000189e-01 5.499500000000000499e-01 9.930299999999999683e-01 1.000000000000000000e+00
2.659199999999999897e-01 5.597900000000000098e-01 9.958299999999999930e-01 1.000000000000000000e+00
2.625199999999999756e-01 5.696700000000000097e-01 9.977300000000000058e-01 1.000000000000000000e+00
2.586200000000000165e-01 5.795799999999999841e-01 9.987599999999999811e-01 1.000000000000000000e+00
2.542499999999999760e-01 5.895000000000000240e-01 9.989599999999999591e-01 1.000000000000000000e+00
2.494599999999999873e-01 5.994300000000000184e-01 9.983499999999999597e-01 1.000000000000000000e+00
2.442699999999999871e-01 6.093699999999999672e-01 9.969700000000000228e-01 1.000000000000000000e+00
2.387400000000000078e-01 6.193100000000000271e-01 9.948500000000000121e-01 1.000000000000000000e+00
2.328800000000000037e-01 6.292299999999999560e-01 9.920200000000000129e-01 1.000000000000000000e+00
2.267599999999999894e-01 6.391299999999999759e-01 9.885099999999999998e-01 1.000000000000000000e+00
2.203900000000000026e-01 6.490099999999999758e-01 9.843600000000000128e-01 1.000000000000000000e+00
2.138200000000000101e-01 6.588600000000000012e-01 9.795899999999999608e-01 1.000000000000000000e+00
2.070799999999999863e-01 6.686600000000000321e-01 9.742300000000000404e-01 1.000000000000000000e+00
2.002099999999999991e-01 6.784200000000000230e-01 9.683300000000000241e-01 1.000000000000000000e+00
1.932599999999999874e-01 6.881199999999999539e-01 9.618999999999999773e-01 1.000000000000000000e+00
1.862499999999999989e-01 6.977499999999999813e-01 9.549800000000000511e-01 1.000000000000000000e+00
1.792300000000000004e-01 7.073199999999999488e-01 9.476099999999999524e-01 1.000000000000000000e+00
1.722299999999999942e-01 7.167999999999999927e-01 9.398100000000000342e-01 1.000000000000000000e+00
1.652899999999999925e-01 7.261999999999999567e-01 9.316100000000000492e-01 1.000000000000000000e+00
1.584399999999999975e-01 7.355099999999999971e-01 9.230500000000000371e-01 1.000000000000000000e+00
1.517300000000000038e-01 7.447200000000000486e-01 9.141599999999999726e-01 1.000000000000000000e+00
1.451900000000000135e-01 7.538099999999999801e-01 9.049599999999999866e-01 1.000000000000000000e+00
1.388600000000000112e-01 7.627899999999999681e-01 8.954999999999999627e-01 1.000000000000000000e+00
1.327800000000000091e-01 7.716499999999999471e-01 8.858000000000000318e-01 1.000000000000000000e+00
1.269800000000000095e-01 7.803700000000000081e-01 8.759000000000000119e-01 1.000000000000000000e+00
1.215100000000000069e-01 7.889599999999999946e-01 8.658099999999999685e-01 1.000000000000000000e+00
1.163899999999999935e-01 7.973999999999999977e-01 8.555899999999999617e-01 1.000000000000000000e+00
1.116700000000000054e-01 8.056900000000000173e-01 8.452499999999999458e-01 1.000000000000000000e+00
1.073800000000000032e-01 8.138100000000000334e-01 8.348400000000000265e-01 1.000000000000000000e+00
1.035699999999999954e-01 8.217700000000000005e-01 8.243700000000000472e-01 1.000000000000000000e+00
1.002600000000000019e-01 8.295500000000000096e-01 8.138900000000000023e-01 1.000000000000000000e+00
9.750000000000000333e-02 8.371399999999999952e-01 8.034200000000000230e-01 1.000000000000000000e+00
9.532000000000000195e-02 8.445500000000000229e-01 7.929899999999999727e-01 1.000000000000000000e+00
9.377000000000000612e-02 8.517500000000000071e-01 7.826400000000000023e-01 1.000000000000000000e+00
9.286999999999999422e-02 8.587500000000000133e-01 7.723999999999999755e-01 1.000000000000000000e+00
9.267000000000000237e-02 8.655399999999999761e-01 7.622999999999999776e-01 1.000000000000000000e+00
9.320000000000000506e-02 8.721100000000000518e-01 7.523699999999999832e-01 1.000000000000000000e+00
9.450999999999999679e-02 8.784399999999999986e-01 7.426500000000000323e-01 1.000000000000000000e+00
9.661999999999999755e-02 8.845399999999999929e-01 7.331600000000000339e-01 1.000000000000000000e+00
9.958000000000000185e-02 8.903999999999999693e-01 7.239299999999999624e-01 1.000000000000000000e+00
1.034199999999999980e-01 8.960000000000000187e-01 7.149999999999999689e-01 1.000000000000000000e+00
1.081499999999999961e-01 9.014199999999999990e-01 7.059900000000000064e-01 1.000000000000000000e+00
1.137399999999999939e-01 9.067300000000000360e-01 6.965099999999999625e-01 1.000000000000000000e+00
1.201399999999999968e-01 9.119300000000000184e-01 6.865999999999999881e-01 1.000000000000000000e+00
1.273299999999999987e-01 9.170099999999999918e-01 6.762700000000000378e-01 1.000000000000000000e+00
1.352599999999999913e-01 9.219699999999999562e-01 6.655600000000000405e-01 1.000000000000000000e+00
1.439100000000000101e-01 9.267999999999999572e-01 6.544799999999999507e-01 1.000000000000000000e+00
1.532300000000000051e-01 9.315099999999999492e-01 6.430799999999999850e-01 1.000000000000000000e+00
1.631900000000000017e-01 9.360899999999999777e-01 6.313699999999999868e-01 1.000000000000000000e+00
1.737700000000000078e-01 9.405299999999999772e-01 6.193800000000000416e-01 1.000000000000000000e+00
1.849099999999999910e-01 9.448400000000000132e-01 6.071299999999999475e-01 1.000000000000000000e+00
1.965899999999999870e-01 9.490100000000000202e-01 5.946599999999999664e-01 1.000000000000000000e+00
2.087700000000000111e-01 9.530399999999999983e-01 5.819900000000000073e-01 1.000000000000000000e+00
2.214200000000000057e-01 9.569199999999999928e-01 5.691399999999999793e-01 1.000000000000000000e+00
2.344900000000000040e-01 9.606500000000000039e-01 5.561399999999999677e-01 1.000000000000000000e+00
2.479699999999999960e-01 9.642300000000000315e-01 5.430300000000000127e-01 1.000000000000000000e+00
2.617999999999999772e-01 9.676500000000000101e-01 5.298100000000000032e-01 1.000000000000000000e+00
2.759699999999999931e-01 9.709200000000000053e-01 5.165300000000000447e-01 1.000000000000000000e+00
2.904200000000000115e-01 9.740299999999999514e-01 5.032100000000000461e-01 1.000000000000000000e+00
3.051300000000000123e-01 9.769700000000000051e-01 4.898700000000000276e-01 1.000000000000000000e+00
3.200600000000000112e-01 9.797400000000000553e-01 4.765400000000000191e-01 1.000000000000000000e+00
3.351700000000000235e-01 9.823399999999999910e-01 4.632499999999999951e-01 1.000000000000000000e+00
3.504300000000000193e-01 9.847700000000000342e-01 4.500199999999999756e-01 1.000000000000000000e+00
3.658100000000000240e-01 9.870200000000000085e-01 4.368799999999999906e-01 1.000000000000000000e+00
3.812699999999999978e-01 9.890900000000000247e-01 4.238600000000000145e-01 1.000000000000000000e+00
3.967800000000000216e-01 9.909799999999999720e-01 4.109800000000000120e-01 1.000000000000000000e+00
4.122899999999999898e-01 9.926800000000000068e-01 3.982600000000000029e-01 1.000000000000000000e+00
4.277799999999999936e-01 9.941900000000000182e-01 3.857499999999999818e-01 1.000000000000000000e+00
4.432099999999999929e-01 9.955100000000000060e-01 3.734500000000000042e-01 1.000000000000000000e+00
4.585400000000000031e-01 9.966300000000000159e-01 3.613999999999999990e-01 1.000000000000000000e+00
4.737500000000000044e-01 9.975500000000000478e-01 3.496299999999999963e-01 1.000000000000000000e+00
4.887900000000000023e-01 9.982799999999999452e-01 3.381600000000000161e-01 1.000000000000000000e+00
5.036199999999999566e-01 9.987899999999999556e-01 3.270100000000000229e-01 1.000000000000000000e+00
5.182200000000000140e-01 9.990999999999999881e-01 3.162200000000000011e-01 1.000000000000000000e+00
5.325499999999999678e-01 9.991900000000000226e-01 3.058100000000000263e-01 1.000000000000000000e+00
5.465799999999999548e-01 9.990700000000000136e-01 2.958100000000000174e-01 1.000000000000000000e+00
5.602599999999999802e-01 9.987300000000000066e-01 2.862299999999999844e-01 1.000000000000000000e+00
5.735700000000000243e-01 9.981700000000000017e-01 2.771199999999999775e-01 1.000000000000000000e+00
5.864599999999999813e-01 9.973899999999999988e-01 2.684900000000000064e-01 1.000000000000000000e+00
5.989100000000000534e-01 9.963800000000000434e-01 2.603800000000000003e-01 1.000000000000000000e+00
6.108799999999999786e-01 9.951400000000000245e-01 2.528000000000000247e-01 1.000000000000000000e+00
6.223300000000000498e-01 9.936599999999999877e-01 2.457900000000000085e-01 1.000000000000000000e+00
6.332299999999999596e-01 9.919499999999999984e-01 2.393699999999999994e-01 1.000000000000000000e+00
6.436199999999999699e-01 9.899900000000000366e-01 2.335599999999999898e-01 1.000000000000000000e+00
6.539399999999999658e-01 9.877500000000000169e-01 2.283499999999999974e-01 1.000000000000000000e+00
6.642799999999999816e-01 9.852400000000000047e-01 2.237000000000000099e-01 1.000000000000000000e+00
6.746199999999999974e-01 9.824600000000000000e-01 2.195999999999999897e-01 1.000000000000000000e+00
6.849399999999999933e-01 9.794100000000000028e-01 2.160199999999999898e-01 1.000000000000000000e+00
6.952500000000000346e-01 9.760999999999999677e-01 2.129399999999999904e-01 1.000000000000000000e+00
7.055299999999999905e-01 9.725500000000000256e-01 2.103200000000000069e-01 1.000000000000000000e+00
7.157700000000000173e-01 9.687500000000000000e-01 2.081500000000000017e-01 1.000000000000000000e+00
7.259600000000000497e-01 9.647000000000000020e-01 2.064000000000000001e-01 1.000000000000000000e+00
7.360999999999999766e-01 9.604300000000000059e-01 2.050400000000000000e-01 1.000000000000000000e+00
7.461699999999999999e-01 9.559299999999999464e-01 2.040599999999999914e-01 1.000000000000000000e+00
7.561700000000000088e-01 9.512100000000000000e-01 2.034299999999999997e-01 1.000000000000000000e+00
7.660799999999999832e-01 9.462699999999999445e-01 2.031100000000000128e-01 1.000000000000000000e+00
7.759099999999999886e-01 9.411300000000000221e-01 2.031000000000000028e-01 1.000000000000000000e+00
7.856300000000000505e-01 9.357900000000000107e-01 2.033600000000000130e-01 1.000000000000000000e+00
7.952399999999999469e-01 9.302500000000000213e-01 2.038600000000000134e-01 1.000000000000000000e+00
8.047299999999999454e-01 9.245200000000000085e-01 2.045899999999999941e-01 1.000000000000000000e+00
8.141000000000000458e-01 9.186100000000000376e-01 2.055200000000000082e-01 1.000000000000000000e+00
8.233300000000000063e-01 9.125299999999999523e-01 2.066300000000000081e-01 1.000000000000000000e+00
8.324099999999999833e-01 9.062700000000000200e-01 2.078800000000000092e-01 1.000000000000000000e+00
8.413300000000000223e-01 8.998599999999999932e-01 2.092600000000000016e-01 1.000000000000000000e+00
8.500999999999999668e-01 8.932799999999999629e-01 2.107400000000000106e-01 1.000000000000000000e+00
8.586799999999999988e-01 8.865499999999999492e-01 2.122999999999999887e-01 1.000000000000000000e+00
8.670900000000000274e-01 8.796800000000000175e-01 2.139099999999999890e-01 1.000000000000000000e+00
8.752999999999999670e-01 8.726699999999999458e-01 2.155499999999999916e-01 1.000000000000000000e+00
8.833100000000000396e-01 8.655300000000000216e-01 2.171899999999999942e-01 1.000000000000000000e+00
8.911200000000000232e-01 8.582600000000000229e-01 2.187999999999999945e-01 1.000000000000000000e+00
8.987000000000000544e-01 8.508700000000000152e-01 2.203799999999999926e-01 1.000000000000000000e+00
9.060500000000000220e-01 8.433699999999999530e-01 2.218799999999999939e-01 1.000000000000000000e+00
9.131700000000000372e-01 8.357599999999999474e-01 2.232800000000000062e-01 1.000000000000000000e+00
9.200399999999999689e-01 8.280600000000000183e-01 2.245600000000000096e-01 1.000000000000000000e+00
9.266600000000000392e-01 8.202500000000000346e-01 2.257000000000000117e-01 1.000000000000000000e+00
9.330100000000000060e-01 8.123599999999999710e-01 2.266700000000000104e-01 1.000000000000000000e+00
9.390899999999999803e-01 8.043900000000000494e-01 2.274400000000000033e-01 1.000000000000000000e+00
9.448900000000000077e-01 7.963400000000000478e-01 2.280000000000000082e-01 1.000000000000000000e+00
9.503899999999999570e-01 7.882299999999999862e-01 2.283100000000000129e-01 1.000000000000000000e+00
9.556000000000000050e-01 7.800500000000000211e-01 2.283600000000000074e-01 1.000000000000000000e+00
9.604899999999999549e-01 7.718099999999999961e-01 2.281100000000000072e-01 1.000000000000000000e+00
9.650699999999999834e-01 7.635199999999999765e-01 2.275399999999999923e-01 1.000000000000000000e+00
9.693100000000000049e-01 7.551900000000000279e-01 2.266299999999999981e-01 1.000000000000000000e+00
9.732300000000000395e-01 7.468200000000000394e-01 2.253600000000000048e-01 1.000000000000000000e+00
9.767900000000000471e-01 7.384199999999999653e-01 2.236899999999999999e-01 1.000000000000000000e+00
9.799999999999999822e-01 7.299999999999999822e-01 2.216100000000000014e-01 1.000000000000000000e+00
9.828900000000000414e-01 7.214000000000000412e-01 2.191800000000000137e-01 1.000000000000000000e+00
9.854899999999999771e-01 7.125000000000000222e-01 2.164999999999999980e-01 1.000000000000000000e+00
9.878099999999999659e-01 7.033000000000000362e-01 2.135799999999999921e-01 1.000000000000000000e+00
9.898599999999999621e-01 6.938199999999999923e-01 2.104300000000000059e-01 1.000000000000000000e+00
9.916300000000000114e-01 6.840800000000000214e-01 2.070599999999999941e-01 1.000000000000000000e+00
9.931400000000000228e-01 6.740800000000000125e-01 2.034799999999999942e-01 1.000000000000000000e+00
9.943800000000000416e-01 6.638600000000000056e-01 1.997099999999999986e-01 1.000000000000000000e+00
9.953499999999999570e-01 6.534100000000000463e-01 1.957699999999999996e-01 1.000000000000000000e+00
9.960700000000000109e-01 6.427699999999999525e-01 1.916499999999999870e-01 1.000000000000000000e+00
9.965399999999999814e-01 6.319299999999999917e-01 1.873799999999999910e-01 1.000000000000000000e+00
9.967500000000000249e-01 6.209299999999999820e-01 1.829699999999999938e-01 1.000000000000000000e+00
9.967200000000000504e-01 6.097700000000000342e-01 1.784199999999999953e-01 1.000000000000000000e+00
9.964399999999999924e-01 5.984599999999999920e-01 1.737599999999999978e-01 1.000000000000000000e+00
9.959299999999999820e-01 5.870300000000000518e-01 1.689900000000000013e-01 1.000000000000000000e+00
9.951699999999999990e-01 5.754899999999999460e-01 1.641199999999999881e-01 1.000000000000000000e+00
9.941900000000000182e-01 5.638600000000000279e-01 1.591799999999999882e-01 1.000000000000000000e+00
9.929700000000000193e-01 5.521399999999999642e-01 1.541700000000000015e-01 1.000000000000000000e+00
9.915300000000000225e-01 5.403599999999999515e-01 1.491000000000000103e-01 1.000000000000000000e+00
9.898700000000000276e-01 5.285400000000000098e-01 1.439799999999999969e-01 1.000000000000000000e+00
9.879900000000000349e-01 5.166699999999999626e-01 1.388300000000000090e-01 1.000000000000000000e+00
9.858999999999999986e-01 5.047899999999999610e-01 1.336700000000000110e-01 1.000000000000000000e+00
9.836000000000000298e-01 4.929100000000000148e-01 1.284899999999999931e-01 1.000000000000000000e+00
9.810799999999999521e-01 4.810400000000000231e-01 1.233199999999999991e-01 1.000000000000000000e+00
9.783699999999999619e-01 4.692000000000000060e-01 1.181699999999999973e-01 1.000000000000000000e+00
9.754500000000000393e-01 4.573999999999999733e-01 1.130499999999999977e-01 1.000000000000000000e+00
9.723399999999999821e-01 4.456499999999999906e-01 1.079699999999999965e-01 1.000000000000000000e+00
9.690400000000000125e-01 4.339899999999999869e-01 1.029400000000000037e-01 1.000000000000000000e+00
9.655500000000000194e-01 4.224100000000000077e-01 9.797999999999999765e-02 1.000000000000000000e+00
9.618700000000000028e-01 4.109300000000000175e-01 9.310000000000000220e-02 1.000000000000000000e+00
9.580100000000000282e-01 3.995799999999999907e-01 8.830999999999999961e-02 1.000000000000000000e+00
9.539800000000000502e-01 3.883599999999999830e-01 8.361999999999999988e-02 1.000000000000000000e+00
9.497700000000000031e-01 3.772900000000000142e-01 7.904999999999999527e-02 1.000000000000000000e+00
9.453799999999999981e-01 3.663799999999999835e-01 7.460999999999999577e-02 1.000000000000000000e+00
9.408400000000000096e-01 3.556599999999999762e-01 7.030999999999999750e-02 1.000000000000000000e+00
9.361199999999999521e-01 3.451299999999999923e-01 6.615999999999999659e-02 1.000000000000000000e+00
9.312500000000000222e-01 3.348200000000000065e-01 6.217999999999999916e-02 1.000000000000000000e+00
9.262299999999999978e-01 3.247300000000000186e-01 5.836999999999999827e-02 1.000000000000000000e+00
9.210500000000000353e-01 3.148900000000000032e-01 5.475000000000000006e-02 1.000000000000000000e+00
9.157199999999999784e-01 3.053000000000000158e-01 5.133999999999999675e-02 1.000000000000000000e+00
9.102400000000000491e-01 2.959899999999999753e-01 4.814000000000000223e-02 1.000000000000000000e+00
9.046300000000000452e-01 2.869599999999999929e-01 4.515999999999999875e-02 1.000000000000000000e+00
8.988800000000000123e-01 2.782399999999999873e-01 4.243000000000000244e-02 1.000000000000000000e+00
8.929799999999999960e-01 2.698099999999999943e-01 3.993000000000000022e-02 1.000000000000000000e+00
8.869099999999999762e-01 2.615199999999999747e-01 3.753000000000000086e-02 1.000000000000000000e+00
8.806599999999999984e-01 2.533400000000000096e-01 3.520999999999999824e-02 1.000000000000000000e+00
8.742199999999999971e-01 2.452600000000000058e-01 3.296999999999999931e-02 1.000000000000000000e+00
8.676000000000000378e-01 2.373000000000000109e-01 3.082000000000000017e-02 1.000000000000000000e+00
8.607900000000000551e-01 2.294499999999999873e-01 2.875000000000000125e-02 1.000000000000000000e+00
8.538000000000000034e-01 2.217000000000000082e-01 2.676999999999999866e-02 1.000000000000000000e+00
8.466200000000000392e-01 2.140700000000000103e-01 2.486999999999999975e-02 1.000000000000000000e+00
8.392600000000000060e-01 2.065400000000000014e-01 2.305000000000000104e-02 1.000000000000000000e+00
8.317200000000000149e-01 1.991199999999999914e-01 2.130999999999999908e-02 1.000000000000000000e+00
8.239900000000000002e-01 1.918199999999999905e-01 1.966000000000000039e-02 1.000000000000000000e+00
8.160800000000000276e-01 1.846200000000000063e-01 1.808999999999999844e-02 1.000000000000000000e+00
8.079899999999999860e-01 1.775299999999999934e-01 1.660000000000000017e-02 1.000000000000000000e+00
7.997100000000000319e-01 1.705500000000000071e-01 1.519999999999999997e-02 1.000000000000000000e+00
7.912500000000000089e-01 1.636799999999999922e-01 1.387000000000000038e-02 1.000000000000000000e+00
7.825999999999999623e-01 1.569299999999999862e-01 1.264000000000000019e-02 1.000000000000000000e+00
7.737699999999999578e-01 1.502799999999999969e-01 1.148000000000000062e-02 1.000000000000000000e+00
7.647599999999999953e-01 1.437400000000000067e-01 1.041000000000000085e-02 1.000000000000000000e+00
7.555600000000000094e-01 1.373099999999999876e-01 9.419999999999999554e-03 1.000000000000000000e+00
7.461699999999999999e-01 1.309800000000000131e-01 8.510000000000000203e-03 1.000000000000000000e+00
7.366099999999999870e-01 1.247700000000000059e-01 7.689999999999999787e-03 1.000000000000000000e+00
7.268599999999999506e-01 1.186699999999999977e-01 6.949999999999999581e-03 1.000000000000000000e+00
7.169200000000000017e-01 1.126800000000000024e-01 6.289999999999999584e-03 1.000000000000000000e+00
7.067999999999999838e-01 1.068000000000000060e-01 5.709999999999999798e-03 1.000000000000000000e+00
6.965000000000000080e-01 1.010199999999999987e-01 5.219999999999999814e-03 1.000000000000000000e+00
6.860199999999999632e-01 9.536000000000000032e-02 4.810000000000000039e-03 1.000000000000000000e+00
6.753500000000000059e-01 8.980000000000000482e-02 4.490000000000000067e-03 1.000000000000000000e+00
6.644900000000000251e-01 8.436000000000000443e-02 4.239999999999999845e-03 1.000000000000000000e+00
6.534499999999999753e-01 7.902000000000000690e-02 4.080000000000000293e-03 1.000000000000000000e+00
6.422299999999999676e-01 7.380000000000000449e-02 4.009999999999999676e-03 1.000000000000000000e+00
6.308200000000000474e-01 6.868000000000000493e-02 4.009999999999999676e-03 1.000000000000000000e+00
6.192299999999999471e-01 6.367000000000000437e-02 4.100000000000000346e-03 1.000000000000000000e+00
6.074600000000000000e-01 5.877999999999999892e-02 4.270000000000000358e-03 1.000000000000000000e+00
5.955000000000000293e-01 5.399000000000000327e-02 4.530000000000000172e-03 1.000000000000000000e+00
5.833599999999999897e-01 4.930999999999999966e-02 4.859999999999999737e-03 1.000000000000000000e+00
5.710300000000000376e-01 4.474000000000000199e-02 5.290000000000000431e-03 1.000000000000000000e+00
5.585200000000000164e-01 4.028000000000000330e-02 5.790000000000000008e-03 1.000000000000000000e+00
5.458300000000000374e-01 3.592999999999999666e-02 6.380000000000000254e-03 1.000000000000000000e+00
5.329500000000000348e-01 3.169000000000000289e-02 7.049999999999999843e-03 1.000000000000000000e+00
5.198899999999999633e-01 2.756000000000000116e-02 7.799999999999999642e-03 1.000000000000000000e+00
5.066399999999999793e-01 2.353999999999999843e-02 8.630000000000000518e-03 1.000000000000000000e+00
4.932099999999999818e-01 1.963000000000000161e-02 9.549999999999999462e-03 1.000000000000000000e+00
4.796000000000000263e-01 1.583000000000000032e-02 1.055000000000000035e-02 1.000000000000000000e+00
