,ScreenName,Channel,Chi2,DeadTime,abs,d0.isd,d0.isl,d0.isr,d0.isu,d0.osd,d0.osl,d0.osr,d0.osu,d0.osxr,d0.osyr,d0.oszr,d0.rx,d0.rz,d0.x,d0.z,d1.isd,d1.isl,d1.isr,d1.isu,d1.osd,d1.osl,d1.osr,d1.osu,d1.osxr,d1.osyr,d1.oszr,d1.rx,d1.rz,d1.x,d1.z,eh1_mot03,eh1_mot07,eh1_mot08,eh1_mot17,eh1_mot62,eh1_mot63,eh1_mot64,eh1_t1,ehwin1.x,ehwin1.z,eu.alp,eu.bet,eu.chi,eu.diffx,eu.diffz,eu.inrx,eu.inrz,eu.insd,eu.insl,eu.insr,eu.insu,eu.inx,eu.phi,eu.x,eu.y,eu.z,exp_dmy01,exp_dmy02,exp_dmy03,mr.dx,mr.dz,mr.sx,mr.sz,ohwin1.x,ohwin1.z,ohwin2.x,ohwin2.z,petracurrent,pico3,pv0_3gamma,pv0_amplitude,pv0_amplitude_std,pv0_center,pv0_center_std,pv0_chi2,pv0_fraction,pv0_fraction_std,pv0_h,pv0_height,pv0_height_std,pv0_k,pv0_l,pv0_phase,pv0_rwp2,pv0_sigma,pv0_sigma_std,pv0_width,pv0_width_std,pv10_3gamma,pv10_amplitude,pv10_amplitude_std,pv10_center,pv10_center_std,pv10_chi2,pv10_fraction,pv10_fraction_std,pv10_h,pv10_height,pv10_height_std,pv10_k,pv10_l,pv10_phase,pv10_rwp2,pv10_sigma,pv10_sigma_std,pv10_width,pv10_width_std,pv11_amplitude,pv11_amplitude_std,pv11_center,pv11_center_std,pv11_chi2,pv11_fraction,pv11_fraction_std,pv11_height,pv11_height_std,pv11_rwp2,pv11_sigma,pv11_sigma_std,pv11_width,pv11_width_std,pv12_amplitude,pv12_amplitude_std,pv12_center,pv12_center_std,pv12_chi2,pv12_fraction,pv12_fraction_std,pv12_height,pv12_height_std,pv12_rwp2,pv12_sigma,pv12_sigma_std,pv12_width,pv12_width_std,pv13_3gamma,pv13_amplitude,pv13_amplitude_std,pv13_center,pv13_center_std,pv13_chi2,pv13_fraction,pv13_fraction_std,pv13_h,pv13_height,pv13_height_std,pv13_k,pv13_l,pv13_phase,pv13_rwp2,pv13_sigma,pv13_sigma_std,pv13_width,pv13_width_std,pv14_amplitude,pv14_amplitude_std,pv14_center,pv14_center_std,pv14_chi2,pv14_fraction,pv14_fraction_std,pv14_height,pv14_height_std,pv14_rwp2,pv14_sigma,pv14_sigma_std,pv14_width,pv14_width_std,pv15_amplitude,pv15_amplitude_std,pv15_center,pv15_center_std,pv15_chi2,pv15_fraction,pv15_fraction_std,pv15_height,pv15_height_std,pv15_rwp2,pv15_sigma,pv15_sigma_std,pv15_width,pv15_width_std,pv16_amplitude,pv16_amplitude_std,pv16_center,pv16_center_std,pv16_chi2,pv16_fraction,pv16_fraction_std,pv16_height,pv16_height_std,pv16_rwp2,pv16_sigma,pv16_sigma_std,pv16_width,pv16_width_std,pv17_3gamma,pv17_amplitude,pv17_amplitude_std,pv17_center,pv17_center_std,pv17_chi2,pv17_fraction,pv17_fraction_std,pv17_h,pv17_height,pv17_height_std,pv17_k,pv17_l,pv17_phase,pv17_rwp2,pv17_sigma,pv17_sigma_std,pv17_width,pv17_width_std,pv1_3gamma,pv1_amplitude,pv1_amplitude_std,pv1_center,pv1_center_std,pv1_chi2,pv1_fraction,pv1_fraction_std,pv1_h,pv1_height,pv1_height_std,pv1_k,pv1_l,pv1_phase,pv1_rwp2,pv1_sigma,pv1_sigma_std,pv1_width,pv1_width_std,pv2_amplitude,pv2_amplitude_std,pv2_center,pv2_center_std,pv2_chi2,pv2_fraction,pv2_fraction_std,pv2_height,pv2_height_std,pv2_rwp2,pv2_sigma,pv2_sigma_std,pv2_width,pv2_width_std,pv3_3gamma,pv3_amplitude,pv3_amplitude_std,pv3_center,pv3_center_std,pv3_chi2,pv3_fraction,pv3_fraction_std,pv3_h,pv3_height,pv3_height_std,pv3_k,pv3_l,pv3_phase,pv3_rwp2,pv3_sigma,pv3_sigma_std,pv3_width,pv3_width_std,pv4_3gamma,pv4_amplitude,pv4_amplitude_std,pv4_center,pv4_center_std,pv4_chi2,pv4_fraction,pv4_fraction_std,pv4_h,pv4_height,pv4_height_std,pv4_k,pv4_l,pv4_phase,pv4_rwp2,pv4_sigma,pv4_sigma_std,pv4_width,pv4_width_std,pv5_3gamma,pv5_amplitude,pv5_amplitude_std,pv5_center,pv5_center_std,pv5_chi2,pv5_fraction,pv5_fraction_std,pv5_h,pv5_height,pv5_height_std,pv5_k,pv5_l,pv5_phase,pv5_rwp2,pv5_sigma,pv5_sigma_std,pv5_width,pv5_width_std,pv6_3gamma,pv6_amplitude,pv6_amplitude_std,pv6_center,pv6_center_std,pv6_chi2,pv6_fraction,pv6_fraction_std,pv6_h,pv6_height,pv6_height_std,pv6_k,pv6_l,pv6_phase,pv6_rwp2,pv6_sigma,pv6_sigma_std,pv6_width,pv6_width_std,pv7_amplitude,pv7_amplitude_std,pv7_center,pv7_center_std,pv7_chi2,pv7_fraction,pv7_fraction_std,pv7_height,pv7_height_std,pv7_rwp2,pv7_sigma,pv7_sigma_std,pv7_width,pv7_width_std,pv8_3gamma,pv8_amplitude,pv8_amplitude_std,pv8_center,pv8_center_std,pv8_chi2,pv8_fraction,pv8_fraction_std,pv8_h,pv8_height,pv8_height_std,pv8_k,pv8_l,pv8_phase,pv8_rwp2,pv8_sigma,pv8_sigma_std,pv8_width,pv8_width_std,pv9_3gamma,pv9_amplitude,pv9_amplitude_std,pv9_center,pv9_center_std,pv9_chi2,pv9_fraction,pv9_fraction_std,pv9_h,pv9_height,pv9_height_std,pv9_k,pv9_l,pv9_phase,pv9_rwp2,pv9_sigma,pv9_sigma_std,pv9_width,pv9_width_std,timestamp,xspress3_index,xspress3roi0,xspress3roi1
0,Ti_1mm_d0_ref_01470.nxs:01,1,0.27028683170264217,3.4689903259277344e-05,12.33,5.0,-0.5,-0.5,5.0,5.0,0.5,0.5,5.0,0.0,0.0,1.0,0.0,8.215,-15.55,-7.25,0.625,4.1,5.9,-0.575,-1.375,5.0,5.0,1.425,0.0,0.0,0.0,5.35,0.0,-2.4,107.6,0.0,0.0,-0.67,140.184,0.0,0.0,0.0,1.0,-5.5,1.4,-2.67002,0.0,90.0,3.86,-2.61649,1.0,-30.0,0.025,-0.024,-0.026,0.025,0.03,360.0,4.25,-2.25,-56.34,0.0,0.0,0.0,12.13,4.5,11.0,21.6,-0.1,0.4,0.1,2.2,99.2086257935,-0.000110223296028,0.0,343.37200353043136,0.02248782375996285,53.185336282453456,6.566372650650232e-06,1.6475588363348106,0.3418013633776193,0.00018734443418091826,1,695.9609208972637,0.07257186495470776,0,0,Phase 01,0.008928705951749941,0.20621580148381882,9.172790250906806e-06,0.48560110293621955,2.1600270351699818e-05,0.06846138326301042,73.0748422575872,0.04579183671445393,110.13906901873547,6.45241959388453e-05,0.9649626139436833,0.7067148694506767,0.0016058256137435672,2,104.31831136523897,0.1091535258488201,0,1,Phase 01,0.01870082585162177,0.2540819645088475,0.00012775998098772274,0.5983173031062764,0.0003008517641826625,5.622837461551643,0.0691702419191672,112.05660327596273,0.006562629057065248,0.883780802107338,0.9999999999999999,0.03894713955669891,4.260425499682119,0.14595286733264545,0.027950898861828458,0.4200999999999999,0.010947314309848992,0.9892599009175016,0.025778955176086558,17.925939084099827,0.0729575198769809,113.62602783646982,0.000890032636517833,1.0301238211172112,0.6386578815863669,0.011206734349526504,20.60676477841586,0.15934580459370398,0.052722872734345456,0.32449238273131553,0.0015405179390867538,0.7641211673155565,0.003627642522691255,1.0,8.18253160720527,0.10778724530840907,115.24631927272102,0.001536228943535033,0.9086475977554674,0.31602491402688054,0.039218378229859255,0,9.563128922112307,0.19771398706568574,0,4,Phase 01,0.049675495093692984,0.36096576673569597,0.002696329793673718,0.8500094230791827,0.006349371446157034,0.4390849736839387,0.051325849688475735,116.9836494911227,0.006035904126741268,0.9295293524087379,7.08575716404837e-21,0.3790362613509486,2.0624639639777365,0.39441141700411,0.06196862349391586,0.10000000000000002,0.008932336180872191,0.23548200450309498,0.021034044287673033,13.114934259320279,0.0920901891792447,118.11881258787886,0.0010805763517630926,0.8436534556500997,0.1808882315201197,0.023011334657830243,16.835218662028023,0.19664558326708406,0.043801420947973575,0.34458337397195066,0.001725958749023372,0.8114318362135453,0.004064322259096778,8.347701467904523,0.04752825663012319,119.62963287857721,0.0014588858406208425,1.103134071653772,4.1257132261978055e-13,0.016109841970151098,10.872773506233656,0.09914050731469957,0.03140595221790098,0.3606320846244131,0.0017578696764161568,0.8492236617548655,0.004139466750576835,0.22718527790494897,69.08282815707051,0.05227130337327511,120.89956679763277,8.970435056725537e-05,1.0719082900026873,0.16270310704791702,0.002396729702064466,2,91.47085689410727,0.10788276621511625,0,2,Phase 01,0.03169366965144751,0.33614705380585097,0.00013181756128355162,0.7915658203801149,0.000310406635597603,1.0,169.57973758385805,0.017125839643233828,57.68219187083189,7.074926849573797e-06,1.9529551912383518,0.12049036891431511,0.0003096542989856126,0,376.22594757227387,0.05812179230975889,0,2,Phase 01,0.012762327666971749,0.20349758079077637,1.0926293951925543e-05,0.47920018236142525,2.5729456015894696e-05,254.27663981611477,0.012018336504113398,59.19338028334973,1.1139697261113843e-05,2.1816422963904496,0.9495243292295374,0.0001301096938609504,311.12927962601185,0.03440733638817871,0.0035927987356273137,0.26639108673610323,2.121646327526825e-05,0.6273030708637541,4.9960953005264665e-05,0.22718527790494897,2121.48002797571,0.009295795760820742,60.493702686951195,4.11144269576769e-07,3.6115380587739137,0.22393524947368598,1.2892887945798592e-05,1,4465.353730364138,0.03204755246629139,0,1,Phase 01,0.003317197464262074,0.2070537703962405,7.245510007973738e-07,0.4875743689283029,1.7061872203248912e-06,0.5404168528928533,180.08562678785347,0.03165268535620443,78.42515086969013,1.9532972981535868e-05,1.3674712305477363,0.23738248041882778,0.0005039145018245354,1,327.5490060169072,0.09020476789873176,0,2,Phase 01,0.013085849096150586,0.2384894327187339,2.8229399931171042e-05,0.5615996966941346,6.647515681711687e-05,0.0,297.2949608861319,0.02869156425276114,92.08425846870139,1.311104091168412e-05,0.9199212191449703,0.29594051423643575,0.0003100186189919134,1,459.7414898924894,0.07301549634510122,1,0,Phase 01,0.007169571638511175,0.27477136468811436,1.672716087491879e-05,0.6470371173680809,3.93894537247162e-05,0.7257073298562094,137.4714339306602,0.03884704496639041,101.5052191681771,3.029211423803543e-05,0.7575095581535257,3.908038135301163e-30,0.0009575584273007192,1,248.3009769329791,0.11388527775633563,0,3,Phase 01,0.008687802607848112,0.26005896429802833,4.8822012104349865e-05,0.6123920620189851,0.00011496705274206671,31.40988993113922,0.05242826637237424,102.33856378711664,0.0004494829660603816,0.9750830810271792,0.7377233438527196,0.004510349305263592,26.768379068654575,0.0876991870775503,0.015545070944445445,0.4200999999999999,0.0008720662750318021,0.9892599009175016,0.0020535591450403607,0.0,23.174132601497227,0.060777867557890906,106.30888147344585,0.0006216221462020318,1.0377688412847117,0.9999999999999999,0.006868038340703782,2,22.325992431826595,0.12117190131169522,0,0,Phase 01,0.045814544163739784,0.33040213255089523,0.0011400410440120196,0.7780375646518208,0.0026845915025975144,0.28158938312018456,144.11069840727686,0.04324859726369474,108.62720359235882,3.543677608577841e-05,0.7371950955564881,0.393758906089255,0.0009234154496167742,1,203.0636692901287,0.10014863369116099,1,2,Phase 01,0.010251094591770872,0.291040791380888,5.5938255511703374e-05,0.6853486894653859,0.00013172452536302208,948.476267099,1470.0,1107263.0,144037.0
1,Ti_1mm_d0_ref_01441.nxs:01,1,0.34829848526531343,2.7000904083251953e-05,12.33,5.0,-0.5,-0.5,5.0,5.0,0.5,0.5,5.0,0.0,0.0,1.0,0.0,8.215,-15.55,-7.25,0.625,4.1,5.9,-0.575,-1.375,5.0,5.0,1.425,0.0,0.0,0.0,5.35,0.0,-2.4,107.6,0.0,0.0,-0.67,140.184,0.0,0.0,0.0,1.0,-5.5,1.4,-2.67002,0.0,45.0,3.86,-2.61649,1.0,-30.0,0.025,-0.024,-0.026,0.025,0.03,360.0,4.25,-2.25,-56.34,0.0,0.0,0.0,12.13,4.5,11.0,21.6,-0.1,0.4,0.1,2.2,99.1684417725,-0.000101599993531,0.0,759.9816604398148,0.01548372203897239,53.20213255052672,1.344149864720048e-06,1.3332328239636015,0.14092019602255548,6.667761631266209e-05,1,1732.031224251466,0.056054895418426974,0,0,Phase 01,0.0031817452046616363,0.19674135148996513,2.202842341818001e-06,0.46329047817504954,5.187297302555947e-06,0.06846138326301042,245.00526347224186,0.021676209639320352,110.21171706043295,1.6815702332500636e-05,1.9328008519040918,0.4392655148636998,0.00027557177914487395,2,304.7556750251034,0.04735232480003929,0,1,Phase 01,0.015908833148507783,0.3241566253300219,2.4272682830989397e-05,0.7633305190567227,5.71578000770924e-05,12.253746894754887,0.038268364505364166,112.37181608339534,0.0012624569344941014,1.8162218874900928,0.9999999999999999,0.008899794830019089,9.284667411079285,0.08003551995572232,0.029785755280977707,0.4200999999999999,0.0028688084216244034,0.9892599009175016,0.006755527576594744,67.03363657758474,0.0362705419691598,113.63435582718648,5.7013860225964216e-05,1.3016815716129693,0.17954866334835629,0.0017461429790590899,119.75795053115539,0.10549086581329142,0.02715230645834312,0.24770483282447023,8.801059163166806e-05,0.5833003055861028,0.00020724910534928508,1.0,36.47198286874094,0.06311792824990252,115.32060811406541,0.00017484811347492668,0.7211691983214006,2.6542616666677e-26,0.005496304428109289,0,67.70181878340178,0.18047111064981866,0,4,Phase 01,0.019574044233311032,0.2530444598882066,0.00024948528181933423,0.595874166428779,0.0005874929425683638,14.135763305825867,0.05136746183205216,116.85300242907428,0.0010410212912026185,0.7102901559692023,0.014329576546064326,0.008667613574126373,18.402825702876495,0.1075200523005192,0.011657372060584127,0.35913844597578637,0.0012974916920226749,0.8457064115250464,0.003055359444636118,98.30884963343391,0.04780099752200522,118.13858688763659,3.163046047045568e-05,0.9255904943147493,1.5140202430091706e-27,0.0015016592914793548,162.5941365661589,0.11499210252335178,0.013847416844078926,0.2840047006681187,4.874564159624238e-05,0.6687799620163006,0.00011478721393872598,71.62213302089752,0.03376868370531149,119.68124037441044,0.00017637206845230898,0.9961415338916992,0.8233418974086129,0.0014206484880399872,72.99840279915007,0.08279503958959568,0.008969494743728225,0.3385519547505412,0.00027825792820565016,0.7972289293309853,0.0006552473470274478,0.22718527790494897,185.40072416828178,0.04426405362263016,120.96778224995005,1.5156693606664642e-05,0.9251048269123296,6.318696908190257e-21,0.0007563585222597546,2,307.1346895007932,0.10915452184300378,0,2,Phase 01,0.009533714542397901,0.2835439267128852,2.8163043569360313e-05,0.6676949222702885,6.631889952620963e-05,1.0,1006.774443656179,0.009436438719272723,57.68266594681188,5.340169608809066e-07,5.8573497445481895,0.04314418679102684,2.8710520953686363e-05,0,2432.321859787602,0.03378647886340206,0,2,Phase 01,0.009965939388055485,0.19171971792086218,7.909086974708872e-07,0.45146543478772555,1.8624476545937642e-06,651.9298952332587,0.006662786657183095,59.20223346015866,1.6048267915342255e-06,6.247833814519828,0.556765170487386,2.9109474775263858e-05,1058.630183088861,0.021933573635455738,0.008915450383533167,0.23735059769557162,3.3063439989006782e-06,0.5589179451536087,7.785845124379105e-06,0.22718527790494897,3796.3357508027802,0.006669761441540956,60.50793177850743,8.244168735228015e-08,3.3754032127314866,0.10658006179435332,5.376860303932743e-06,1,8270.623826238938,0.021527251167065223,0,1,Phase 01,0.0017563491556823524,0.20820045064230303,1.4224148375023745e-07,0.490274594556972,3.349530971700032e-07,0.5404168528928533,179.03729859896401,0.022783030241915532,78.44601866626236,9.286839550772017e-06,1.7607721069972033,0.10056890751268154,0.00042489433478034113,1,342.9919141008728,0.06790453613443807,0,2,Phase 01,0.01640362517916126,0.23723869190867147,1.2919280294305716e-05,0.5586544271634613,3.0422580204404443e-05,0.0,94.15438067957996,0.035873883414000295,92.0982634330965,4.453610729407454e-05,1.6116042998474847,0.23149020325105427,0.0011935993846236435,1,145.88077848895782,0.08849717638344097,1,0,Phase 01,0.03130414179377702,0.28054408930132185,6.271906550153674e-05,0.6606308450017054,0.0001476921126486278,0.7257073298562094,129.57567141149863,0.03980536158323669,101.5333357940165,2.7145122904579145e-05,0.9606068904767324,0.2935010707027961,0.0008840291226665585,1,210.6265729628624,0.10072184132083624,0,3,Phase 01,0.012900712372104878,0.261628634140874,4.9119841432304246e-05,0.6160883520289987,0.00011566838721353178,21.068681842604086,0.047925405030584074,102.46394113593072,0.0004751544628258411,0.8058204023003617,0.011983908251592573,0.007959999539860112,24.177911686513237,0.09041280720662348,0.014453377454900197,0.40773265425231486,0.0006012851400730526,0.9601370272470245,0.0014159183006232662,0.0,39.283961250420134,0.037653400649128026,106.38384885266467,9.970773664347532e-05,1.8053729245378407,0.40221896903134746,0.0029357534636245946,2,63.070225777945936,0.10142436412310894,0,0,Phase 01,0.052019219859564904,0.2546373682178091,0.00017736515621731604,0.5996251788932236,0.0004176630251505815,0.28158938312018456,158.24967578128854,0.030896524404848788,108.65624709084132,1.675142522566362e-05,1.3550613745391007,6.056027359313034e-26,0.0006013634362112335,1,259.6069827887148,0.07573846711994892,1,2,Phase 01,0.013073544067151105,0.2863282858844935,2.779070741467399e-05,0.6742515870601575,6.544211488566454e-05,433.384654045,1441.0,1190202.0,222140.0
3,Ti_1mm_d0_ref_01420.nxs:01,1,0.5560833981216382,3.1888484954833984e-05,12.33,5.0,-0.5,-0.5,5.0,5.0,0.5,0.5,5.0,0.0,0.0,1.0,0.0,8.215,-15.55,-7.25,0.625,4.1,5.9,-0.575,-1.375,5.0,5.0,1.425,0.0,0.0,0.0,5.35,0.0,-2.4,107.6,0.0,0.0,-0.67,140.184,0.0,0.0,0.0,1.0,-5.5,1.4,-2.67002,0.0,0.0,3.86,-2.61649,1.0,-30.0,0.025,-0.024,-0.026,0.025,0.03,360.0,4.25,-2.25,-56.34,0.0,0.0,0.0,12.13,4.5,11.0,21.6,-0.1,0.4,0.1,2.2,99.6523666382,-0.000101782979801,0.0,487.79304614324417,0.014819053405599171,53.199096630135685,1.9429725503489183e-06,3.8784431298987214,0.137735811836864,9.25460348197523e-05,1,1123.2387020073304,0.0508868689727488,0,0,Phase 01,0.013541565090962411,0.19492993835563663,2.4267037419316785e-06,0.45902492621650043,5.7144506148523285e-06,0.06846138326301042,124.26835330559577,0.03581921408120022,110.20684861764303,4.619979205380906e-05,1.0612487173539575,0.31006977802462066,0.0008490725006272843,2,174.54886627091258,0.08203347833760255,0,1,Phase 01,0.013479026892725962,0.3009879236790588,6.408103134293051e-05,0.7087723959916932,0.0001508992971125893,3.4609538407023366,0.037952089145318224,112.28889618135868,0.0009400206180951561,2.8989396380459738,1.5921296135744262e-09,0.03090571451332815,10.706992549462967,0.18271290989819336,0.12283642534093109,0.15183297462502562,0.0012857990055423001,0.35753933214368583,0.003027825272131869,65.43926726494465,0.04157855840846597,113.65163229229455,6.420402162474763e-05,0.9044656856119534,0.15722976408262937,0.0019276715166098278,112.25094542477069,0.11054714283747934,0.019378745633218612,0.25995503845550244,9.648208309153173e-05,0.6121473353618084,0.00022719794325028054,1.0,18.762845294149788,0.05489915711676098,115.32447996253796,0.0004036007469117734,0.950896355132216,0.39736100075125536,0.007992660534394166,0,25.059960177344287,0.11710703900217707,0,4,Phase 01,0.029853153712334112,0.3066410132970099,0.0006537636370543669,0.7220844047404007,0.0015394957172479614,2.416166608778564,0.0351066751348684,116.87754918103748,0.0006055907583004191,0.8220007791523927,2.2147760936627692e-11,0.04583167531175464,11.349184918981775,0.25540064691826164,0.03192236035543272,0.10000000000102825,0.0008778065411169433,0.2354820045055163,0.0020670764386814624,85.14705916379185,0.032550814143411724,118.16372024789946,4.910723709030891e-05,1.3919519135039284,0.4019250994809117,0.0011510597140786294,138.89427731040817,0.09060200622746262,0.023354897877582693,0.2506477518139422,7.833214867138676e-05,0.5902303502134136,0.00018445811386172598,81.55446793361989,0.025709021421432315,119.64149764656851,8.203682451342273e-05,1.280591575271325,0.7508695506112723,0.0009303948367434504,103.93470794492077,0.0698019252999719,0.008638054470632884,0.2793664579686743,0.0001233998375168836,0.6578577351339304,0.00029058441093831965,0.22718527790494897,458.8205065635516,0.029202646648506705,120.9695561065866,7.284873301415561e-06,1.4420200554483291,0.3267159471630494,0.00019013214713438695,2,700.3187377115946,0.06924513812624729,0,2,Phase 01,0.00757870072141979,0.2753314448226986,8.850134516510008e-06,0.6483560052958235,2.0840474160698058e-05,1.0,504.5889306391171,0.017437911767700993,57.6876130170509,1.7264791276437695e-06,1.098982729589188,1.7585292809557712e-17,0.00010879407764622132,0,1145.0968631075925,0.058110182978221264,0,2,Phase 01,0.003674064685405229,0.20698233797232915,2.54467743423374e-06,0.4874061584246113,5.992257430271536e-06,464.3458437887448,0.010010431781531208,59.185287498141236,4.091647796125856e-06,1.315050418578126,8.910336260537709e-15,5.785485517039011e-05,859.5750163438545,0.02916815077297154,0.0012712925297056572,0.2537438778292089,4.6714323406838324e-06,0.5975211698161054,1.1000382514848135e-05,0.22718527790494897,5849.2996572734255,0.00474984342721846,60.5074117981124,3.684849949790864e-08,12.522278713209655,0.19836818144023247,2.368945560284564e-06,1,12315.46934639214,0.01472615481066331,0,1,Phase 01,0.004407284854252617,0.2088303065137487,6.764566354102851e-08,0.4917577917885327,1.592933644658332e-07,0.5404168528928533,271.7286975914048,0.02195581103709282,78.45020665703026,7.644907933095307e-06,1.7424387034409117,0.11787117677107299,0.00026524564044883345,1,538.9601443571532,0.06888084903349491,0,2,Phase 01,0.01168739871074394,0.22782123550225647,9.946234025937807e-06,0.5364780120444301,2.3421591256847225e-05,0.0,117.9620074358778,0.026864293013163246,92.12390653229924,2.2793780997219418e-05,2.375436431749731,0.19398119346282572,0.0008040380506270823,1,214.82178346565618,0.08234450865358738,1,0,Phase 01,0.03291752973861335,0.2418020904257319,3.3010076966620195e-05,0.5694004094648997,7.773279092901166e-05,0.7257073298562094,161.3726316439921,0.02784459012896963,101.52638364746511,1.948165589814651e-05,1.4781174952951766,0.2642145912354857,0.0005473255608481305,1,279.2972152185602,0.08072240904838425,0,3,Phase 01,0.016604254302949026,0.24828073315964538,3.1958653639192476e-05,0.5846564472393132,7.525687820177173e-05,19.647532853651963,0.03778843518274138,102.45117348740293,0.00045598256279441124,1.409340167972512,0.24768034847701767,0.005926488875847186,20.779173366078798,0.07024737626683901,0.022749191687745272,0.4086789524735317,0.0007557342093417575,0.9623653892669232,0.0017796180648735863,0.0,14.203272360124254,0.04572948611359914,106.298439177268,0.0002704752004401957,1.0253240077274597,3.477386218289846e-25,0.009932396978110719,2,31.047035414568516,0.15152050106819226,0,0,Phase 01,0.034417589642686,0.21488498590052166,0.0003844872372530906,0.5060154721747413,0.000905398253342148,0.28158938312018456,114.82763134968278,0.036932784809695654,108.67598777515634,2.7249804959070153e-05,1.2285270792422374,0.27392057381841317,0.0009640521945552543,1,188.9420347559046,0.09433721199378031,1,2,Phase 01,0.016567273890196146,0.2602614118688507,4.4826506755212135e-05,0.6128687896168254,0.00010555835665588879,83.0934319496,1420.0,1256436.0,250850.0
